facility_id,facility_name,state,measure_name,start_date,end_date,FY
10169,ATMORE COMMUNITY HOSPITAL,AL,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
10169,ATMORE COMMUNITY HOSPITAL,AL,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
10169,ATMORE COMMUNITY HOSPITAL,AL,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
10173,ST VINCENT'S CHILTON,AL,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
10173,ST VINCENT'S CHILTON,AL,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
10173,ST VINCENT'S CHILTON,AL,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
10173,ST VINCENT'S CHILTON,AL,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
10173,ST VINCENT'S CHILTON,AL,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
10173,ST VINCENT'S CHILTON,AL,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
10174,THOMASVILLE REGIONAL MEDICAL CENTER,AL,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
10174,THOMASVILLE REGIONAL MEDICAL CENTER,AL,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
10174,THOMASVILLE REGIONAL MEDICAL CENTER,AL,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
10174,THOMASVILLE REGIONAL MEDICAL CENTER,AL,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
10174,THOMASVILLE REGIONAL MEDICAL CENTER,AL,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
10174,THOMASVILLE REGIONAL MEDICAL CENTER,AL,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
20008,BARTLETT REGIONAL HOSPITAL,AK,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
20008,BARTLETT REGIONAL HOSPITAL,AK,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
20008,BARTLETT REGIONAL HOSPITAL,AK,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
20008,BARTLETT REGIONAL HOSPITAL,AK,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
20008,BARTLETT REGIONAL HOSPITAL,AK,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
20008,BARTLETT REGIONAL HOSPITAL,AK,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
20017,ALASKA REGIONAL HOSPITAL,AK,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
20026,ALASKA NATIVE MEDICAL CENTER,AK,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
20026,ALASKA NATIVE MEDICAL CENTER,AK,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
20026,ALASKA NATIVE MEDICAL CENTER,AK,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30007,VERDE VALLEY MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30007,VERDE VALLEY MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30007,VERDE VALLEY MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30010,ST. MARY'S HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30010,ST. MARY'S HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30011,ST JOSEPH'S HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30022,VALLEYWISE HEALTH MEDICAL CENTER,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30022,VALLEYWISE HEALTH MEDICAL CENTER,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30022,VALLEYWISE HEALTH MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30022,VALLEYWISE HEALTH MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30022,VALLEYWISE HEALTH MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30022,VALLEYWISE HEALTH MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30023,FLAGSTAFF MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30030,ABRAZO CENTRAL CAMPUS,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30030,ABRAZO CENTRAL CAMPUS,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30030,ABRAZO CENTRAL CAMPUS,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30037,ST LUKE'S MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30037,ST LUKE'S MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30037,ST LUKE'S MEDICAL CENTER,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30037,ST LUKE'S MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30037,ST LUKE'S MEDICAL CENTER,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30043,CANYON VISTA MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30065,BANNER DESERT MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30065,BANNER DESERT MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30074,SELLS HOSPITAL,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30074,SELLS HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30074,SELLS HOSPITAL,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30074,SELLS HOSPITAL,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30074,SELLS HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30074,SELLS HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30088,BANNER BAYWOOD MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30088,BANNER BAYWOOD MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30089,BANNER THUNDERBIRD MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30089,BANNER THUNDERBIRD MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30093,BANNER DEL E. WEBB MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30103,MAYO CLINIC HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30105,BANNER HEART HOSPITAL,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30105,BANNER HEART HOSPITAL,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30105,BANNER HEART HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30110,ABRAZO WEST CAMPUS,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30110,ABRAZO WEST CAMPUS,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30114,ORO VALLEY HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30114,ORO VALLEY HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30115,BANNER ESTRELLA MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30115,BANNER ESTRELLA MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30117,VALLEY VIEW MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30117,VALLEY VIEW MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30117,VALLEY VIEW MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30119,MERCY GILBERT MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30122,BANNER GATEWAY MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30122,BANNER GATEWAY MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30122,BANNER GATEWAY MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-PN-HRRP,2016-07-01,2019-06-30,2021
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
40007,CHI-ST VINCENT INFIRMARY,AR,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
40011,CHAMBERS MEMORIAL HOSPITAL,AR,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
40011,CHAMBERS MEMORIAL HOSPITAL,AR,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
40011,CHAMBERS MEMORIAL HOSPITAL,AR,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
40014,WHITE COUNTY MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
40014,WHITE COUNTY MEDICAL CENTER,AR,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
40015,MENA REGIONAL HEALTH SYSTEM,AR,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
40015,MENA REGIONAL HEALTH SYSTEM,AR,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
40015,MENA REGIONAL HEALTH SYSTEM,AR,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
40016,UAMS MEDICAL CENTER,AR,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,AR,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,AR,READM-30-CABG-HRRP,2016-07-01,2019-06-30,2021
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-AMI-HRRP,2016-07-01,2019-06-30,2021
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-HF-HRRP,2016-07-01,2019-06-30,2021
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-COPD-HRRP,2016-07-01,2019-06-30,2021
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-HIP-KNEE-HRRP,2016-07-01,2019-06-30,2021
