FY,facility_id,facility_name,state,measure_name,err,number_of_discharges,number_of_readmissions,rank_by_err
2021,10157,SHOALS HOSPITAL,AL,READM-30-COPD-HRRP,1.0471,96.0,19.0,1076.0
2021,10157,SHOALS HOSPITAL,AL,READM-30-PN-HRRP,1.0501,110.0,19.0,1179.0
2021,10158,RUSSELLVILLE HOSPITAL,AL,READM-30-PN-HRRP,1.027,179.0,29.0,1010.0
2021,10158,RUSSELLVILLE HOSPITAL,AL,READM-30-COPD-HRRP,1.0358,160.0,32.0,987.0
2021,10158,RUSSELLVILLE HOSPITAL,AL,READM-30-HF-HRRP,1.0097,70.0,16.0,904.0
2021,10164,COOSA VALLEY MEDICAL CENTER,AL,READM-30-COPD-HRRP,0.9816,101.0,15.0,525.0
2021,10164,COOSA VALLEY MEDICAL CENTER,AL,READM-30-HF-HRRP,1.025,143.0,30.0,1020.0
2021,10164,COOSA VALLEY MEDICAL CENTER,AL,READM-30-PN-HRRP,1.0021,196.0,28.0,823.0
2021,10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,READM-30-HIP-KNEE-HRRP,0.8712,1245.0,38.0,194.0
2021,10169,ATMORE COMMUNITY HOSPITAL,AL,READM-30-COPD-HRRP,0.9879,64.0,11.0,577.0
2021,10169,ATMORE COMMUNITY HOSPITAL,AL,READM-30-HF-HRRP,1.0627,75.0,21.0,1273.0
2021,10169,ATMORE COMMUNITY HOSPITAL,AL,READM-30-PN-HRRP,1.0245,95.0,17.0,991.0
2021,20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,READM-30-AMI-HRRP,0.8467,486.0,52.0,21.0
2021,20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,READM-30-COPD-HRRP,0.9997,291.0,54.0,678.0
2021,20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,READM-30-HF-HRRP,0.9493,506.0,100.0,462.0
2021,20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,READM-30-HIP-KNEE-HRRP,0.9262,431.0,13.0,311.0
2021,20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,READM-30-PN-HRRP,0.9761,386.0,58.0,626.0
2021,20006,MAT-SU REGIONAL MEDICAL CENTER,AK,READM-30-AMI-HRRP,0.9809,85.0,11.0,452.0
2021,20006,MAT-SU REGIONAL MEDICAL CENTER,AK,READM-30-COPD-HRRP,0.9716,176.0,30.0,445.0
2021,20006,MAT-SU REGIONAL MEDICAL CENTER,AK,READM-30-HF-HRRP,0.9455,147.0,27.0,437.0
2021,20006,MAT-SU REGIONAL MEDICAL CENTER,AK,READM-30-PN-HRRP,0.9998,324.0,50.0,805.0
2021,20012,FAIRBANKS MEMORIAL HOSPITAL,AK,READM-30-HF-HRRP,0.9627,131.0,24.0,559.0
2021,20012,FAIRBANKS MEMORIAL HOSPITAL,AK,READM-30-COPD-HRRP,0.9623,106.0,14.0,372.0
2021,20012,FAIRBANKS MEMORIAL HOSPITAL,AK,READM-30-PN-HRRP,0.9501,129.0,14.0,429.0
2021,20017,ALASKA REGIONAL HOSPITAL,AK,READM-30-COPD-HRRP,1.0525,107.0,26.0,1112.0
2021,20017,ALASKA REGIONAL HOSPITAL,AK,READM-30-AMI-HRRP,0.9543,165.0,20.0,302.0
2021,20017,ALASKA REGIONAL HOSPITAL,AK,READM-30-PN-HRRP,0.8615,214.0,18.0,51.0
2021,20017,ALASKA REGIONAL HOSPITAL,AK,READM-30-HF-HRRP,0.9818,185.0,40.0,693.0
2021,20017,ALASKA REGIONAL HOSPITAL,AK,READM-30-HIP-KNEE-HRRP,0.9921,800.0,28.0,464.0
2021,20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,READM-30-COPD-HRRP,0.9914,118.0,23.0,607.0
2021,20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,READM-30-HIP-KNEE-HRRP,1.2304,184.0,12.0,957.0
2021,20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,READM-30-HF-HRRP,1.0826,122.0,32.0,1374.0
2021,20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,READM-30-PN-HRRP,1.0149,164.0,25.0,922.0
2021,20026,ALASKA NATIVE MEDICAL CENTER,AK,READM-30-COPD-HRRP,0.995,166.0,32.0,635.0
2021,20026,ALASKA NATIVE MEDICAL CENTER,AK,READM-30-HF-HRRP,1.0675,148.0,40.0,1302.0
2021,20026,ALASKA NATIVE MEDICAL CENTER,AK,READM-30-PN-HRRP,0.9255,229.0,30.0,277.0
2021,30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,READM-30-COPD-HRRP,1.0044,133.0,27.0,719.0
2021,30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,READM-30-AMI-HRRP,0.9743,266.0,36.0,418.0
2021,30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,READM-30-HF-HRRP,0.9283,366.0,74.0,337.0
2021,30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,READM-30-PN-HRRP,0.9546,254.0,39.0,460.0
2021,30006,TUCSON MEDICAL CENTER,AZ,READM-30-HF-HRRP,1.0158,798.0,165.0,954.0
2021,30006,TUCSON MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.984,607.0,88.0,688.0
2021,30006,TUCSON MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9975,382.0,54.0,539.0
2021,30006,TUCSON MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9748,361.0,61.0,473.0
2021,30006,TUCSON MEDICAL CENTER,AZ,READM-30-CABG-HRRP,0.9026,164.0,16.0,95.0
2021,30006,TUCSON MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.788,1369.0,33.0,75.0
2021,30007,VERDE VALLEY MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9436,156.0,21.0,252.0
2021,30007,VERDE VALLEY MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.8825,467.0,54.0,91.0
2021,30007,VERDE VALLEY MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.8471,234.0,30.0,58.0
2021,30010,ST. MARY'S HOSPITAL,AZ,READM-30-AMI-HRRP,0.9773,189.0,24.0,432.0
2021,30010,ST. MARY'S HOSPITAL,AZ,READM-30-COPD-HRRP,0.9419,133.0,19.0,241.0
2021,30010,ST. MARY'S HOSPITAL,AZ,READM-30-HF-HRRP,0.9171,176.0,28.0,277.0
2021,30010,ST. MARY'S HOSPITAL,AZ,READM-30-PN-HRRP,0.9914,287.0,45.0,744.0
2021,30011,ST JOSEPH'S HOSPITAL,AZ,READM-30-COPD-HRRP,1.0225,387.0,77.0,879.0
2021,30011,ST JOSEPH'S HOSPITAL,AZ,READM-30-AMI-HRRP,0.8837,194.0,18.0,77.0
2021,30011,ST JOSEPH'S HOSPITAL,AZ,READM-30-PN-HRRP,0.9496,463.0,63.0,426.0
2021,30011,ST JOSEPH'S HOSPITAL,AZ,READM-30-HF-HRRP,0.8563,323.0,47.0,70.0
2021,30011,ST JOSEPH'S HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,0.8561,520.0,15.0,171.0
2021,30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,1.4935,144.0,33.0,539.0
2021,30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,1.0193,346.0,62.0,850.0
2021,30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,1.0391,417.0,59.0,773.0
2021,30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9454,892.0,120.0,396.0
2021,30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9124,442.0,76.0,251.0
2021,30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.9784,609.0,22.0,432.0
2021,30013,YUMA REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9739,595.0,102.0,466.0
2021,30013,YUMA REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9256,797.0,151.0,318.0
2021,30013,YUMA REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9861,1143.0,178.0,704.0
2021,30013,YUMA REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.7807,720.0,21.0,69.0
2021,30013,YUMA REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,1.0299,138.0,19.0,287.0
2021,30013,YUMA REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.8626,553.0,67.0,41.0
2021,30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,AZ,READM-30-AMI-HRRP,1.0051,152.0,22.0,581.0
2021,30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,AZ,READM-30-COPD-HRRP,0.9746,221.0,40.0,471.0
2021,30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,AZ,READM-30-HF-HRRP,0.9908,311.0,65.0,764.0
2021,30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,AZ,READM-30-PN-HRRP,1.0337,546.0,90.0,1069.0
2021,30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,READM-30-COPD-HRRP,1.0521,166.0,37.0,1111.0
2021,30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,READM-30-AMI-HRRP,1.0288,142.0,23.0,716.0
2021,30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9596,235.0,46.0,538.0
2021,30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,READM-30-PN-HRRP,1.0725,428.0,81.0,1323.0
2021,30023,FLAGSTAFF MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9315,133.0,16.0,184.0
2021,30023,FLAGSTAFF MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.8615,432.0,45.0,51.0
2021,30023,FLAGSTAFF MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.8604,301.0,45.0,79.0
2021,30023,FLAGSTAFF MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,1.0235,729.0,30.0,547.0
2021,30023,FLAGSTAFF MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9218,211.0,23.0,177.0
2021,30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,READM-30-AMI-HRRP,1.0938,127.0,27.0,1041.0
2021,30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9765,177.0,32.0,485.0
2021,30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,READM-30-HF-HRRP,1.0443,218.0,54.0,1151.0
2021,30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,READM-30-PN-HRRP,1.0002,426.0,71.0,809.0
2021,30030,ABRAZO CENTRAL CAMPUS,AZ,READM-30-COPD-HRRP,1.008,79.0,16.0,752.0
2021,30030,ABRAZO CENTRAL CAMPUS,AZ,READM-30-HF-HRRP,0.9865,79.0,17.0,730.0
2021,30030,ABRAZO CENTRAL CAMPUS,AZ,READM-30-PN-HRRP,0.9541,137.0,18.0,456.0
2021,30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,1.0153,167.0,21.0,257.0
2021,30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,1.0403,486.0,99.0,1020.0
2021,30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,1.0439,396.0,66.0,799.0
2021,30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9359,1133.0,173.0,335.0
2021,30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9153,622.0,118.0,267.0
2021,30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,1.073,274.0,13.0,672.0
2021,30037,ST LUKE'S MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.8463,958.0,24.0,158.0
2021,30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,READM-30-AMI-HRRP,1.0121,156.0,23.0,615.0
2021,30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,READM-30-COPD-HRRP,1.0052,270.0,49.0,727.0
2021,30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9897,371.0,73.0,754.0
2021,30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.9162,490.0,16.0,289.0
2021,30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9403,583.0,83.0,364.0
2021,30043,CANYON VISTA MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9204,220.0,30.0,127.0
2021,30043,CANYON VISTA MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9897,159.0,22.0,497.0
2021,30043,CANYON VISTA MEDICAL CENTER,AZ,READM-30-HF-HRRP,1.061,221.0,52.0,1268.0
2021,30043,CANYON VISTA MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,1.2143,275.0,17.0,934.0
2021,30043,CANYON VISTA MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.909,323.0,37.0,193.0
2021,30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9457,432.0,86.0,439.0
2021,30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,1.0805,548.0,105.0,1365.0
2021,30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9688,217.0,30.0,385.0
2021,30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,1.0156,318.0,61.0,819.0
2021,30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,1.0953,73.0,13.0,389.0
2021,30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,1.274,135.0,12.0,1005.0
2021,30061,BANNER BOSWELL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9499,433.0,74.0,289.0
2021,30061,BANNER BOSWELL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,1.0443,210.0,30.0,308.0
2021,30061,BANNER BOSWELL MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9194,1103.0,167.0,245.0
2021,30061,BANNER BOSWELL MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9132,758.0,146.0,255.0
2021,30061,BANNER BOSWELL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.8684,575.0,21.0,190.0
2021,30061,BANNER BOSWELL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9045,386.0,47.0,124.0
2021,30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9865,87.0,11.0,479.0
2021,30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.8899,196.0,17.0,37.0
2021,30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.8673,152.0,16.0,92.0
2021,30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.9638,306.0,11.0,397.0
2021,30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.91,247.0,26.0,200.0
2021,30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,READM-30-COPD-HRRP,0.9801,119.0,23.0,512.0
2021,30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,READM-30-AMI-HRRP,0.9526,191.0,26.0,294.0
2021,30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,READM-30-PN-HRRP,0.9813,402.0,69.0,666.0
2021,30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,READM-30-HF-HRRP,0.9409,333.0,68.0,412.0
2021,30065,BANNER DESERT MEDICAL CENTER,AZ,READM-30-COPD-HRRP,1.0198,412.0,80.0,855.0
2021,30065,BANNER DESERT MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9948,237.0,35.0,528.0
2021,30065,BANNER DESERT MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9721,770.0,124.0,596.0
2021,30065,BANNER DESERT MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.8868,436.0,73.0,146.0
2021,30069,HAVASU REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,1.05,349.0,54.0,832.0
2021,30069,HAVASU REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,1.317,127.0,28.0,531.0
2021,30069,HAVASU REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9271,331.0,47.0,160.0
2021,30069,HAVASU REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9881,440.0,90.0,742.0
2021,30069,HAVASU REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,1.0416,462.0,21.0,596.0
2021,30069,HAVASU REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,1.0709,410.0,74.0,1313.0
2021,30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-HF-HRRP,1.0051,60.0,13.0,873.0
2021,30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-PN-HRRP,0.9692,189.0,22.0,571.0
2021,30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-PN-HRRP,0.9724,202.0,25.0,598.0
2021,30083,ABRAZO SCOTTSDALE CAMPUS,AZ,READM-30-COPD-HRRP,0.9761,98.0,16.0,482.0
2021,30083,ABRAZO SCOTTSDALE CAMPUS,AZ,READM-30-PN-HRRP,0.9372,186.0,23.0,344.0
2021,30083,ABRAZO SCOTTSDALE CAMPUS,AZ,READM-30-HF-HRRP,0.9709,109.0,19.0,617.0
2021,30083,ABRAZO SCOTTSDALE CAMPUS,AZ,READM-30-HIP-KNEE-HRRP,1.1359,231.0,11.0,822.0
2021,30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-PN-HRRP,1.0239,115.0,16.0,987.0
2021,30085,NORTHWEST MEDICAL CENTER,AZ,READM-30-AMI-HRRP,1.0545,215.0,34.0,856.0
2021,30085,NORTHWEST MEDICAL CENTER,AZ,READM-30-CABG-HRRP,1.1255,93.0,15.0,439.0
2021,30085,NORTHWEST MEDICAL CENTER,AZ,READM-30-COPD-HRRP,1.0592,346.0,70.0,1148.0
2021,30085,NORTHWEST MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9149,355.0,59.0,263.0
2021,30085,NORTHWEST MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,1.0712,858.0,35.0,665.0
2021,30085,NORTHWEST MEDICAL CENTER,AZ,READM-30-PN-HRRP,1.0015,506.0,76.0,820.0
2021,30087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,AZ,READM-30-COPD-HRRP,1.0042,333.0,60.0,717.0
2021,30087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,AZ,READM-30-CABG-HRRP,1.079,113.0,15.0,364.0
2021,30087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9882,278.0,38.0,485.0
2021,30087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,AZ,READM-30-HF-HRRP,1.0545,764.0,169.0,1229.0
2021,30087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,AZ,READM-30-PN-HRRP,1.0431,1028.0,170.0,1134.0
2021,30087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.9809,1197.0,41.0,438.0
2021,30088,BANNER BAYWOOD MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9234,537.0,104.0,310.0
2021,30088,BANNER BAYWOOD MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9337,1177.0,175.0,322.0
2021,30088,BANNER BAYWOOD MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.8755,552.0,76.0,18.0
2021,30088,BANNER BAYWOOD MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.7636,531.0,11.0,52.0
2021,30089,BANNER THUNDERBIRD MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9988,242.0,48.0,669.0
2021,30089,BANNER THUNDERBIRD MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9877,695.0,123.0,715.0
2021,30089,BANNER THUNDERBIRD MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.8978,445.0,86.0,188.0
2021,30089,BANNER THUNDERBIRD MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.942,231.0,31.0,252.0
2021,30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9157,158.0,15.0,155.0
2021,30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.97,260.0,43.0,433.0
2021,30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9768,282.0,57.0,659.0
2021,30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.9689,420.0,14.0,413.0
2021,30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,READM-30-PN-HRRP,1.0487,571.0,99.0,1168.0
2021,30093,BANNER DEL E. WEBB MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9953,548.0,98.0,638.0
2021,30093,BANNER DEL E. WEBB MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.9294,368.0,44.0,210.0
2021,30093,BANNER DEL E. WEBB MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.8837,1241.0,166.0,94.0
2021,30093,BANNER DEL E. WEBB MEDICAL CENTER,AZ,READM-30-HF-HRRP,1.0409,660.0,149.0,1131.0
2021,30093,BANNER DEL E. WEBB MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,0.857,734.0,23.0,174.0
2021,30094,ARROWHEAD HOSPITAL,AZ,READM-30-AMI-HRRP,1.025,309.0,48.0,696.0
2021,30094,ARROWHEAD HOSPITAL,AZ,READM-30-CABG-HRRP,1.0771,150.0,21.0,359.0
2021,30094,ARROWHEAD HOSPITAL,AZ,READM-30-COPD-HRRP,1.0373,249.0,51.0,1000.0
2021,30094,ARROWHEAD HOSPITAL,AZ,READM-30-HF-HRRP,0.9059,461.0,83.0,221.0
2021,30094,ARROWHEAD HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,0.9679,423.0,16.0,409.0
2021,30094,ARROWHEAD HOSPITAL,AZ,READM-30-PN-HRRP,0.9678,400.0,57.0,560.0
2021,30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9609,330.0,58.0,364.0
2021,30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,1.0295,360.0,86.0,1049.0
2021,30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9686,253.0,39.0,566.0
2021,30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,1.0553,180.0,30.0,861.0
2021,30103,MAYO CLINIC HOSPITAL,AZ,READM-30-AMI-HRRP,0.9562,256.0,36.0,313.0
2021,30103,MAYO CLINIC HOSPITAL,AZ,READM-30-COPD-HRRP,0.9207,210.0,32.0,129.0
2021,30103,MAYO CLINIC HOSPITAL,AZ,READM-30-HF-HRRP,0.9963,906.0,201.0,805.0
2021,30103,MAYO CLINIC HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,0.8973,1229.0,41.0,247.0
2021,30103,MAYO CLINIC HOSPITAL,AZ,READM-30-PN-HRRP,1.0562,1079.0,204.0,1224.0
2021,30105,BANNER HEART HOSPITAL,AZ,READM-30-CABG-HRRP,0.9932,291.0,34.0,225.0
2021,30105,BANNER HEART HOSPITAL,AZ,READM-30-AMI-HRRP,0.9605,725.0,95.0,335.0
2021,30105,BANNER HEART HOSPITAL,AZ,READM-30-HF-HRRP,0.8442,567.0,89.0,54.0
2021,30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,0.7556,964.0,19.0,46.0
2021,30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",AZ,READM-30-HIP-KNEE-HRRP,0.8231,963.0,24.0,118.0
2021,30110,ABRAZO WEST CAMPUS,AZ,READM-30-AMI-HRRP,0.9467,177.0,20.0,271.0
2021,30110,ABRAZO WEST CAMPUS,AZ,READM-30-COPD-HRRP,1.0172,236.0,46.0,833.0
2021,30110,ABRAZO WEST CAMPUS,AZ,READM-30-HF-HRRP,0.926,220.0,39.0,320.0
2021,30110,ABRAZO WEST CAMPUS,AZ,READM-30-PN-HRRP,1.0841,340.0,63.0,1380.0
2021,30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-AMI-HRRP,1.0049,108.0,17.0,579.0
2021,30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-COPD-HRRP,1.0327,48.0,13.0,962.0
2021,30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-PN-HRRP,0.9472,156.0,20.0,408.0
2021,30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-HF-HRRP,0.9753,83.0,16.0,650.0
2021,30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,1.0447,662.0,25.0,601.0
2021,30114,ORO VALLEY HOSPITAL,AZ,READM-30-COPD-HRRP,1.07,226.0,45.0,1211.0
2021,30114,ORO VALLEY HOSPITAL,AZ,READM-30-HF-HRRP,1.0483,369.0,77.0,1183.0
2021,30114,ORO VALLEY HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,1.0904,930.0,38.0,718.0
2021,30114,ORO VALLEY HOSPITAL,AZ,READM-30-PN-HRRP,1.0158,393.0,56.0,929.0
2021,30115,BANNER ESTRELLA MEDICAL CENTER,AZ,READM-30-AMI-HRRP,0.935,139.0,17.0,231.0
2021,30115,BANNER ESTRELLA MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9955,163.0,34.0,640.0
2021,30115,BANNER ESTRELLA MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9345,312.0,61.0,374.0
2021,30115,BANNER ESTRELLA MEDICAL CENTER,AZ,READM-30-PN-HRRP,0.9656,406.0,66.0,541.0
2021,30117,VALLEY VIEW MEDICAL CENTER,AZ,READM-30-HF-HRRP,1.0706,138.0,36.0,1317.0
2021,30117,VALLEY VIEW MEDICAL CENTER,AZ,READM-30-PN-HRRP,1.0073,166.0,28.0,862.0
2021,30117,VALLEY VIEW MEDICAL CENTER,AZ,READM-30-COPD-HRRP,0.9892,141.0,25.0,588.0
2021,30119,MERCY GILBERT MEDICAL CENTER,AZ,READM-30-AMI-HRRP,1.028,194.0,33.0,711.0
2021,30119,MERCY GILBERT MEDICAL CENTER,AZ,READM-30-COPD-HRRP,1.025,284.0,61.0,897.0
2021,30119,MERCY GILBERT MEDICAL CENTER,AZ,READM-30-HF-HRRP,0.9913,413.0,90.0,767.0
